,D,Jk,Jk2,N,Nair,S,T,Uair:0,Uair:1,Uair:2,cp,dpstar,k,kn,kstar,lambda,muAir,nPartNode1,pAir,pSat,rho,sigma,theta,vpstar,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0,0.000157011,0,0,5.60223e+13,4.57288e+24,1.001,1584.64,0.973368,1.18924e-05,1.98714e-08,16330.2,0,0.432,117.864,0,5.89318e-07,1.0434e-05,1e+24,100000,0,0.0075903,0,0,0,1.32075,0.016984,-0.0007416,10625,0,1
0,0.000157006,0,0,5.43305e+13,4.57297e+24,1.001,1584.61,0.954355,1.19443e-05,1.92107e-08,16330.2,0,0.432,117.861,0,5.89306e-07,1.0434e-05,1e+24,100000,0,0.00759046,0,0,0,1.32075,0.0178332,-0.00077868,10626,0,1
0,0.000157,0,0,5.25882e+13,4.57308e+24,1.001,1584.57,0.934413,1.19335e-05,1.85672e-08,16330.1,0,0.432,117.859,0,5.89293e-07,1.0434e-05,1e+24,100000,0,0.00759062,0,0,0,1.32075,0.0186824,-0.00081576,10627,0,1
0,0.000156995,0,0,5.07999e+13,4.57318e+24,1.001,1584.54,0.913544,1.186e-05,1.7937e-08,16330,0,0.432,117.856,0,5.89279e-07,1.0434e-05,1e+24,100000,0,0.0075908,0,0,0,1.32075,0.0195316,-0.00085284,10628,0,1
0,0.000156989,0,0,4.89701e+13,4.5733e+24,1.001,1584.5,0.891748,1.17249e-05,1.73183e-08,16329.9,0,0.432,117.853,0,5.89264e-07,1.0434e-05,1e+24,100000,0,0.00759099,0,0,0,1.32075,0.0203808,-0.00088992,10629,0,1
0,0.000156983,0,0,4.71035e+13,4.57342e+24,1.001,1584.46,0.869024,1.153e-05,1.66535e-08,16329.9,0,0.432,117.85,0,5.89249e-07,1.04339e-05,1e+24,100000,0,0.00759119,0,0,0,1.32075,0.02123,-0.000927,10630,0,1
0,0.000156976,0,0,4.52048e+13,4.57355e+24,1.001,1584.41,0.845372,1.12774e-05,1.5881e-08,16329.8,0,0.432,117.846,0,5.89232e-07,1.04339e-05,1e+24,100000,0,0.0075914,0,0,0,1.32075,0.0220792,-0.00096408,10631,0,1
0,0.000156969,0,0,4.32787e+13,4.57368e+24,1.001,1584.36,0.820794,1.09701e-05,1.51674e-08,16329.7,0,0.432,117.843,0,5.89215e-07,1.04339e-05,1e+24,100000,0,0.00759163,0,0,0,1.32075,0.0229284,-0.00100116,10632,0,1
0,0.000156962,0,0,4.13299e+13,4.57382e+24,1.001,1584.32,0.795288,1.06101e-05,1.45516e-08,16329.6,0,0.432,117.839,0,5.89196e-07,1.04339e-05,1e+24,100000,0,0.00759186,0,0,0,1.32075,0.0237776,-0.00103824,10633,0,1
0,0.000156954,0,0,3.93632e+13,4.57397e+24,1.001,1584.26,0.768855,1.02008e-05,1.3915e-08,16329.4,0,0.432,117.835,0,5.89177e-07,1.04339e-05,1e+24,100000,0,0.00759211,0,0,0,1.32075,0.0246268,-0.00107532,10634,0,1
0,0.000156946,0,0,3.73832e+13,4.57413e+24,1.001,1584.21,0.741495,9.74597e-06,1.3287e-08,16329.3,0,0.432,117.831,0,5.89157e-07,1.04339e-05,1e+24,100000,0,0.00759237,0,0,0,1.32075,0.025476,-0.0011124,10635,0,1
0,0.000156938,0,0,3.53944e+13,4.57429e+24,1.001,1584.15,0.713209,9.2492e-06,1.25304e-08,16329.2,0,0.432,117.827,0,5.89136e-07,1.04339e-05,1e+24,100000,0,0.00759264,0,0,0,1.32075,0.0263252,-0.00114948,10636,0,1
0,0.000156929,0,0,3.34014e+13,4.57446e+24,1.001,1584.09,0.683996,8.71545e-06,1.18033e-08,16329.1,0,0.432,117.823,0,5.89114e-07,1.04338e-05,1e+24,100000,0,0.00759293,0,0,0,1.32075,0.0271744,-0.00118656,10637,0,1
0,0.00015692,0,0,3.14084e+13,4.57464e+24,1.001,1584.03,0.653858,8.14926e-06,1.12484e-08,16329,0,0.432,117.818,0,5.89091e-07,1.04338e-05,1e+24,100000,0,0.00759322,0,0,0,1.32075,0.0280236,-0.00122364,10638,0,1
0,0.00015691,0,0,2.94195e+13,4.57483e+24,1.001,1583.97,0.622793,7.55546e-06,1.07015e-08,16328.8,0,0.432,117.813,0,5.89067e-07,1.04338e-05,1e+24,100000,0,0.00759353,0,0,0,1.32075,0.0288728,-0.00126072,10639,0,1
0,0.000156901,0,0,2.74387e+13,4.57502e+24,1.001,1583.9,0.590802,6.94025e-06,1.01729e-08,16328.7,0,0.432,117.809,0,5.89043e-07,1.04338e-05,1e+24,100000,0,0.00759385,0,0,0,1.32075,0.029722,-0.0012978,10640,0,1
0,0.00015689,0,0,2.54696e+13,4.57521e+24,1.001,1583.83,0.557886,6.30977e-06,9.5341e-09,16328.5,0,0.432,117.803,0,5.89017e-07,1.04338e-05,1e+24,100000,0,0.00759417,0,0,0,1.32075,0.0305712,-0.00133488,10641,0,1
0,0.00015688,0,0,2.35156e+13,4.57542e+24,1.001,1583.76,0.524045,5.66988e-06,8.88949e-09,16328.4,0,0.432,117.798,0,5.88991e-07,1.04337e-05,1e+24,100000,0,0.00759451,0,0,0,1.32075,0.0314204,-0.00137196,10642,0,1
0,0.000156869,0,0,2.15801e+13,4.57563e+24,1.001,1583.69,0.489278,5.02693e-06,8.38983e-09,16328.2,0,0.432,117.793,0,5.88964e-07,1.04337e-05,1e+24,100000,0,0.00759486,0,0,0,1.32075,0.0322696,-0.00140904,10643,0,1
0,0.000156858,0,0,1.96659e+13,4.57584e+24,1.001,1583.62,0.453587,4.38848e-06,7.92187e-09,16328.1,0,0.432,117.787,0,5.88937e-07,1.04337e-05,1e+24,100000,0,0.00759521,0,0,0,1.32075,0.0331188,-0.00144612,10644,0,1
0,0.000156847,0,0,1.77756e+13,4.57606e+24,1.001,1583.54,0.416971,3.76164e-06,7.41172e-09,16327.9,0,0.432,117.782,0,5.88909e-07,1.04337e-05,1e+24,100000,0,0.00759557,0,0,0,1.32075,0.033968,-0.0014832,10645,0,1
0,0.000156836,0,0,1.59115e+13,4.57628e+24,1.001,1583.46,0.37943,3.15434e-06,6.82912e-09,16327.8,0,0.432,117.776,0,5.8888e-07,1.04337e-05,1e+24,100000,0,0.00759594,0,0,0,1.32075,0.0348172,-0.00152028,10646,0,1
0,0.000156824,0,0,1.40756e+13,4.57651e+24,1.001,1583.39,0.340966,2.57584e-06,6.21793e-09,16327.6,0,0.432,117.77,0,5.88851e-07,1.04336e-05,1e+24,100000,0,0.00759632,0,0,0,1.32075,0.0356664,-0.00155736,10647,0,1
0,0.000156812,0,0,1.22696e+13,4.57673e+24,1.001,1583.31,0.301577,2.03278e-06,5.58485e-09,16327.4,0,0.432,117.764,0,5.88822e-07,1.04336e-05,1e+24,100000,0,0.0075967,0,0,0,1.32075,0.0365156,-0.00159444,10648,0,1
0,0.0001568,0,0,1.04949e+13,4.57697e+24,1.001,1583.23,0.261265,1.53389e-06,4.95835e-09,16327.3,0,0.432,117.758,0,5.88792e-07,1.04336e-05,1e+24,100000,0,0.00759708,0,0,0,1.32075,0.0373648,-0.00163152,10649,0,1
0,0.000156788,0,0,8.7523e+12,4.5772e+24,1.001,1583.15,0.220029,1.08918e-06,4.27601e-09,16327.1,0,0.432,117.752,0,5.88762e-07,1.04336e-05,1e+24,100000,0,0.00759747,0,0,0,1.32075,0.038214,-0.0016686,10650,0,1
0,0.000156776,0,0,7.04263e+12,4.57743e+24,1.001,1583.07,0.177869,7.06644e-07,3.53663e-09,16326.9,0,0.432,117.746,0,5.88732e-07,1.04335e-05,1e+24,100000,0,0.00759785,0,0,0,1.32075,0.0390632,-0.00170568,10651,0,1
0,0.000156765,0,0,5.36616e+12,4.57766e+24,1.001,1582.99,0.134786,3.96031e-07,2.72717e-09,16326.8,0,0.432,117.74,0,5.88702e-07,1.04335e-05,1e+24,100000,0,0.00759824,0,0,0,1.32075,0.0399124,-0.00174276,10652,0,1
0,0.000156753,0,0,3.72289e+12,4.57789e+24,1.001,1582.91,0.0907796,1.69492e-07,1.86753e-09,16326.6,0,0.432,117.735,0,5.88673e-07,1.04335e-05,1e+24,100000,0,0.00759862,0,0,0,1.32075,0.0407616,-0.00177984,10653,0,1
0,0.000156741,0,0,2.11248e+12,4.57812e+24,1.001,1582.83,0.04585,4.25091e-08,9.59795e-10,16326.4,0,0.432,117.729,0,5.88643e-07,1.04335e-05,1e+24,100000,0,0.007599,0,0,0,1.32075,0.0416108,-0.00181692,10654,0,1
0,0.000156735,0,0,0,4.57824e+24,1.001,1582.75,0,0,0,16326.3,0,0.432,117.726,0,5.88629e-07,1.04335e-05,1e+24,100000,0,0.00759919,0,0,0,1.32075,0.04246,-0.001854,10655,0,1
0,0.000157052,0,0,7.40085e+13,4.57208e+24,1.001,1584.92,1.15818,9.7716e-07,1.83873e-09,16330.8,0,0.432,117.884,0,5.89421e-07,1.04341e-05,1e+24,100000,0,0.00758897,0,0,0,1.32075,0.0008492,3.708e-05,10656,0,1
0,0.000157052,0,0,7.38705e+13,4.57208e+24,1.001,1584.92,1.15686,1.79226e-06,3.36701e-09,16330.8,0,0.432,117.884,0,5.89421e-07,1.04341e-05,1e+24,100000,0,0.00758898,0,0,0,1.32075,0.0016984,7.416e-05,10657,0,1
0,0.000157051,0,0,7.36318e+13,4.57209e+24,1.001,1584.92,1.15457,2.64327e-06,4.96933e-09,16330.8,0,0.432,117.884,0,5.89419e-07,1.04341e-05,1e+24,100000,0,0.00758899,0,0,0,1.32075,0.0025476,0.00011124,10658,0,1
0,0.000157051,0,0,7.32958e+13,4.5721e+24,1.001,1584.91,1.15135,3.48757e-06,6.68814e-09,16330.8,0,0.432,117.884,0,5.89418e-07,1.04341e-05,1e+24,100000,0,0.00758901,0,0,0,1.32075,0.0033968,0.00014832,10659,0,1
0,0.00015705,0,0,7.28636e+13,4.57212e+24,1.001,1584.91,1.14719,4.31608e-06,8.22639e-09,16330.8,0,0.432,117.883,0,5.89416e-07,1.04341e-05,1e+24,100000,0,0.00758904,0,0,0,1.32075,0.004246,0.0001854,10660,0,1
0,0.000157049,0,0,7.23364e+13,4.57214e+24,1.001,1584.9,1.14211,5.12399e-06,1.05114e-08,16330.8,0,0.432,117.883,0,5.89413e-07,1.04341e-05,1e+24,100000,0,0.00758907,0,0,0,1.32075,0.0050952,0.00022248,10661,0,1
0,0.000157048,0,0,7.17154e+13,4.57216e+24,1.001,1584.89,1.13609,5.90508e-06,1.34953e-08,16330.8,0,0.432,117.882,0,5.8941e-07,1.04341e-05,1e+24,100000,0,0.00758911,0,0,0,1.32075,0.0059444,0.00025956,10662,0,1
0,0.000157046,0,0,7.1002e+13,4.57219e+24,1.001,1584.88,1.12914,6.65351e-06,1.55757e-08,16330.8,0,0.432,117.881,0,5.89407e-07,1.04341e-05,1e+24,100000,0,0.00758915,0,0,0,1.32075,0.0067936,0.00029664,10663,0,1
0,0.000157045,0,0,7.01977e+13,4.57222e+24,1.001,1584.87,1.12127,7.36618e-06,1.70292e-08,16330.7,0,0.432,117.881,0,5.89403e-07,1.04341e-05,1e+24,100000,0,0.0075892,0,0,0,1.32075,0.0076428,0.00033372,10664,0,1
0,0.000157043,0,0,6.93044e+13,4.57226e+24,1.001,1584.86,1.11246,8.04012e-06,1.83675e-08,16330.7,0,0.432,117.88,0,5.89398e-07,1.04341e-05,1e+24,100000,0,0.00758926,0,0,0,1.32075,0.008492,0.0003708,10665,0,1
0,0.000157041,0,0,6.83239e+13,4.5723e+24,1.001,1584.84,1.10273,8.67128e-06,1.95996e-08,16330.7,0,0.432,117.879,0,5.89393e-07,1.04341e-05,1e+24,100000,0,0.00758933,0,0,0,1.32075,0.0093412,0.00040788,10666,0,1
0,0.000157038,0,0,6.72585e+13,4.57234e+24,1.001,1584.83,1.09207,9.2549e-06,2.07062e-08,16330.6,0,0.432,117.878,0,5.89388e-07,1.0434e-05,1e+24,100000,0,0.0075894,0,0,0,1.32075,0.0101904,0.00044496,10667,0,1
0,0.000157036,0,0,6.61107e+13,4.57239e+24,1.001,1584.81,1.08048,9.78714e-06,2.14777e-08,16330.6,0,0.432,117.876,0,5.89381e-07,1.0434e-05,1e+24,100000,0,0.00758948,0,0,0,1.32075,0.0110396,0.00048204,10668,0,1
0,0.000157033,0,0,6.48832e+13,4.57244e+24,1.001,1584.79,1.06796,1.02658e-05,2.19443e-08,16330.6,0,0.432,117.875,0,5.89374e-07,1.0434e-05,1e+24,100000,0,0.00758957,0,0,0,1.32075,0.0118888,0.00051912,10669,0,1
0,0.00015703,0,0,6.35788e+13,4.5725e+24,1.001,1584.77,1.05452,1.06886e-05,2.20569e-08,16330.5,0,0.432,117.873,0,5.89367e-07,1.0434e-05,1e+24,100000,0,0.00758967,0,0,0,1.32075,0.012738,0.0005562,10670,0,1
0,0.000157027,0,0,6.22008e+13,4.57257e+24,1.001,1584.75,1.04014,1.10523e-05,2.1864e-08,16330.5,0,0.432,117.872,0,5.89358e-07,1.0434e-05,1e+24,100000,0,0.00758978,0,0,0,1.32075,0.0135872,0.00059328,10671,0,1
0,0.000157023,0,0,6.07524e+13,4.57264e+24,1.001,1584.73,1.02484,1.13556e-05,2.16862e-08,16330.4,0,0.432,117.87,0,5.89349e-07,1.0434e-05,1e+24,100000,0,0.00758989,0,0,0,1.32075,0.0144364,0.00063036,10672,0,1
0,0.000157019,0,0,5.92373e+13,4.57271e+24,1.001,1584.7,1.00861,1.1598e-05,2.12468e-08,16330.4,0,0.432,117.868,0,5.8934e-07,1.0434e-05,1e+24,100000,0,0.00759002,0,0,0,1.32075,0.0152856,0.00066744,10673,0,1
0,0.000157015,0,0,5.76593e+13,4.57279e+24,1.001,1584.67,0.991454,1.17772e-05,2.05489e-08,16330.3,0,0.432,117.866,0,5.89329e-07,1.0434e-05,1e+24,100000,0,0.00759015,0,0,0,1.32075,0.0161348,0.00070452,10674,0,1
0,0.000157011,0,0,5.60223e+13,4.57288e+24,1.001,1584.64,0.973368,1.18924e-05,1.98714e-08,16330.2,0,0.432,117.864,0,5.89318e-07,1.0434e-05,1e+24,100000,0,0.0075903,0,0,0,1.32075,0.016984,0.0007416,10675,0,1
0,0.000157006,0,0,5.43305e+13,4.57297e+24,1.001,1584.61,0.954355,1.19443e-05,1.92107e-08,16330.2,0,0.432,117.861,0,5.89306e-07,1.0434e-05,1e+24,100000,0,0.00759046,0,0,0,1.32075,0.0178332,0.00077868,10676,0,1
0,0.000157,0,0,5.25882e+13,4.57308e+24,1.001,1584.57,0.934413,1.19335e-05,1.85672e-08,16330.1,0,0.432,117.859,0,5.89293e-07,1.0434e-05,1e+24,100000,0,0.00759062,0,0,0,1.32075,0.0186824,0.00081576,10677,0,1
0,0.000156995,0,0,5.07999e+13,4.57318e+24,1.001,1584.54,0.913544,1.186e-05,1.7937e-08,16330,0,0.432,117.856,0,5.89279e-07,1.0434e-05,1e+24,100000,0,0.0075908,0,0,0,1.32075,0.0195316,0.00085284,10678,0,1
0,0.000156989,0,0,4.89701e+13,4.5733e+24,1.001,1584.5,0.891748,1.17249e-05,1.73183e-08,16329.9,0,0.432,117.853,0,5.89264e-07,1.0434e-05,1e+24,100000,0,0.00759099,0,0,0,1.32075,0.0203808,0.00088992,10679,0,1
0,0.000156983,0,0,4.71035e+13,4.57342e+24,1.001,1584.46,0.869024,1.153e-05,1.66535e-08,16329.9,0,0.432,117.85,0,5.89249e-07,1.04339e-05,1e+24,100000,0,0.00759119,0,0,0,1.32075,0.02123,0.000927,10680,0,1
0,0.000156976,0,0,4.52048e+13,4.57355e+24,1.001,1584.41,0.845372,1.12774e-05,1.5881e-08,16329.8,0,0.432,117.846,0,5.89232e-07,1.04339e-05,1e+24,100000,0,0.0075914,0,0,0,1.32075,0.0220792,0.00096408,10681,0,1
0,0.000156969,0,0,4.32787e+13,4.57368e+24,1.001,1584.36,0.820794,1.09701e-05,1.51674e-08,16329.7,0,0.432,117.843,0,5.89215e-07,1.04339e-05,1e+24,100000,0,0.00759163,0,0,0,1.32075,0.0229284,0.00100116,10682,0,1
0,0.000156962,0,0,4.13299e+13,4.57382e+24,1.001,1584.32,0.795288,1.06101e-05,1.45516e-08,16329.6,0,0.432,117.839,0,5.89196e-07,1.04339e-05,1e+24,100000,0,0.00759186,0,0,0,1.32075,0.0237776,0.00103824,10683,0,1
0,0.000156954,0,0,3.93632e+13,4.57397e+24,1.001,1584.26,0.768855,1.02008e-05,1.3915e-08,16329.4,0,0.432,117.835,0,5.89177e-07,1.04339e-05,1e+24,100000,0,0.00759211,0,0,0,1.32075,0.0246268,0.00107532,10684,0,1
0,0.000156946,0,0,3.73832e+13,4.57413e+24,1.001,1584.21,0.741495,9.74597e-06,1.3287e-08,16329.3,0,0.432,117.831,0,5.89157e-07,1.04339e-05,1e+24,100000,0,0.00759237,0,0,0,1.32075,0.025476,0.0011124,10685,0,1
0,0.000156938,0,0,3.53944e+13,4.57429e+24,1.001,1584.15,0.713209,9.2492e-06,1.25304e-08,16329.2,0,0.432,117.827,0,5.89136e-07,1.04339e-05,1e+24,100000,0,0.00759264,0,0,0,1.32075,0.0263252,0.00114948,10686,0,1
0,0.000156929,0,0,3.34014e+13,4.57446e+24,1.001,1584.09,0.683996,8.71545e-06,1.18033e-08,16329.1,0,0.432,117.823,0,5.89114e-07,1.04338e-05,1e+24,100000,0,0.00759293,0,0,0,1.32075,0.0271744,0.00118656,10687,0,1
0,0.00015692,0,0,3.14084e+13,4.57464e+24,1.001,1584.03,0.653858,8.14926e-06,1.12484e-08,16329,0,0.432,117.818,0,5.89091e-07,1.04338e-05,1e+24,100000,0,0.00759322,0,0,0,1.32075,0.0280236,0.00122364,10688,0,1
0,0.00015691,0,0,2.94195e+13,4.57483e+24,1.001,1583.97,0.622793,7.55546e-06,1.07015e-08,16328.8,0,0.432,117.813,0,5.89067e-07,1.04338e-05,1e+24,100000,0,0.00759353,0,0,0,1.32075,0.0288728,0.00126072,10689,0,1
0,0.000156901,0,0,2.74387e+13,4.57502e+24,1.001,1583.9,0.590802,6.94025e-06,1.01729e-08,16328.7,0,0.432,117.809,0,5.89043e-07,1.04338e-05,1e+24,100000,0,0.00759385,0,0,0,1.32075,0.029722,0.0012978,10690,0,1
0,0.00015689,0,0,2.54696e+13,4.57521e+24,1.001,1583.83,0.557886,6.30977e-06,9.5341e-09,16328.5,0,0.432,117.803,0,5.89017e-07,1.04338e-05,1e+24,100000,0,0.00759417,0,0,0,1.32075,0.0305712,0.00133488,10691,0,1
0,0.00015688,0,0,2.35156e+13,4.57542e+24,1.001,1583.76,0.524045,5.66988e-06,8.88949e-09,16328.4,0,0.432,117.798,0,5.88991e-07,1.04337e-05,1e+24,100000,0,0.00759451,0,0,0,1.32075,0.0314204,0.00137196,10692,0,1
0,0.000156869,0,0,2.15801e+13,4.57563e+24,1.001,1583.69,0.489278,5.02693e-06,8.38983e-09,16328.2,0,0.432,117.793,0,5.88964e-07,1.04337e-05,1e+24,100000,0,0.00759486,0,0,0,1.32075,0.0322696,0.00140904,10693,0,1
0,0.000156858,0,0,1.96659e+13,4.57584e+24,1.001,1583.62,0.453587,4.38848e-06,7.92187e-09,16328.1,0,0.432,117.787,0,5.88937e-07,1.04337e-05,1e+24,100000,0,0.00759521,0,0,0,1.32075,0.0331188,0.00144612,10694,0,1
0,0.000156847,0,0,1.77756e+13,4.57606e+24,1.001,1583.54,0.416971,3.76164e-06,7.41172e-09,16327.9,0,0.432,117.782,0,5.88909e-07,1.04337e-05,1e+24,100000,0,0.00759557,0,0,0,1.32075,0.033968,0.0014832,10695,0,1
0,0.000156836,0,0,1.59115e+13,4.57628e+24,1.001,1583.46,0.37943,3.15434e-06,6.82912e-09,16327.8,0,0.432,117.776,0,5.8888e-07,1.04337e-05,1e+24,100000,0,0.00759594,0,0,0,1.32075,0.0348172,0.00152028,10696,0,1
0,0.000156824,0,0,1.40756e+13,4.57651e+24,1.001,1583.39,0.340966,2.57584e-06,6.21793e-09,16327.6,0,0.432,117.77,0,5.88851e-07,1.04336e-05,1e+24,100000,0,0.00759632,0,0,0,1.32075,0.0356664,0.00155736,10697,0,1
0,0.000156812,0,0,1.22696e+13,4.57673e+24,1.001,1583.31,0.301577,2.03278e-06,5.58485e-09,16327.4,0,0.432,117.764,0,5.88822e-07,1.04336e-05,1e+24,100000,0,0.0075967,0,0,0,1.32075,0.0365156,0.00159444,10698,0,1
0,0.0001568,0,0,1.04949e+13,4.57697e+24,1.001,1583.23,0.261265,1.53389e-06,4.95835e-09,16327.3,0,0.432,117.758,0,5.88792e-07,1.04336e-05,1e+24,100000,0,0.00759708,0,0,0,1.32075,0.0373648,0.00163152,10699,0,1
0,0.000156788,0,0,8.7523e+12,4.5772e+24,1.001,1583.15,0.220029,1.08918e-06,4.27601e-09,16327.1,0,0.432,117.752,0,5.88762e-07,1.04336e-05,1e+24,100000,0,0.00759747,0,0,0,1.32075,0.038214,0.0016686,10700,0,1
0,0.000156776,0,0,7.04263e+12,4.57743e+24,1.001,1583.07,0.177869,7.06644e-07,3.53663e-09,16326.9,0,0.432,117.746,0,5.88732e-07,1.04335e-05,1e+24,100000,0,0.00759785,0,0,0,1.32075,0.0390632,0.00170568,10701,0,1
0,0.000156765,0,0,5.36616e+12,4.57766e+24,1.001,1582.99,0.134786,3.96031e-07,2.72717e-09,16326.8,0,0.432,117.74,0,5.88702e-07,1.04335e-05,1e+24,100000,0,0.00759824,0,0,0,1.32075,0.0399124,0.00174276,10702,0,1
0,0.000156753,0,0,3.72289e+12,4.57789e+24,1.001,1582.91,0.0907796,1.69492e-07,1.86753e-09,16326.6,0,0.432,117.735,0,5.88673e-07,1.04335e-05,1e+24,100000,0,0.00759862,0,0,0,1.32075,0.0407616,0.00177984,10703,0,1
0,0.000156741,0,0,2.11248e+12,4.57812e+24,1.001,1582.83,0.04585,4.25091e-08,9.59795e-10,16326.4,0,0.432,117.729,0,5.88643e-07,1.04335e-05,1e+24,100000,0,0.007599,0,0,0,1.32075,0.0416108,0.00181692,10704,0,1
0,0.000156735,0,0,0,4.57824e+24,1.001,1582.75,0,0,0,16326.3,0,0.432,117.726,0,5.88629e-07,1.04335e-05,1e+24,100000,0,0.00759919,0,0,0,1.32075,0.04246,0.001854,10705,0,1
0,0.00015703,0,0,7.35939e+13,4.57251e+24,1.001,1584.77,1.15846,5.18909e-07,5.18713e-10,16330.5,0,0.432,117.873,0,5.89366e-07,1.0434e-05,1e+24,100000,0,0.00758968,0,0,0,1.33333,0,0,10706,0,1
0,0.00015703,0,0,7.35508e+13,4.57251e+24,1.001,1584.77,1.15804,8.63562e-07,8.84036e-10,16330.5,0,0.432,117.873,0,5.89366e-07,1.0434e-05,1e+24,100000,0,0.00758968,0,0,0,1.33333,0.0008492,-3.708e-05,10707,0,1
0,0.000157029,0,0,7.34132e+13,4.57252e+24,1.001,1584.77,1.15672,1.58523e-06,1.53948e-09,16330.5,0,0.432,117.873,0,5.89365e-07,1.0434e-05,1e+24,100000,0,0.00758969,0,0,0,1.33333,0.0016984,-7.416e-05,10708,0,1
0,0.000157029,0,0,7.31752e+13,4.57253e+24,1.001,1584.76,1.15444,2.33857e-06,2.19046e-09,16330.5,0,0.432,117.873,0,5.89363e-07,1.0434e-05,1e+24,100000,0,0.00758971,0,0,0,1.33333,0.0025476,-0.00011124,10709,0,1
0,0.000157028,0,0,7.28401e+13,4.57254e+24,1.001,1584.76,1.15121,3.08519e-06,3.60096e-09,16330.5,0,0.432,117.872,0,5.89361e-07,1.0434e-05,1e+24,100000,0,0.00758974,0,0,0,1.33333,0.0033968,-0.00014832,10710,0,1
0,0.000157027,0,0,7.24091e+13,4.57257e+24,1.001,1584.75,1.14706,3.81734e-06,5.55339e-09,16330.5,0,0.432,117.872,0,5.89358e-07,1.0434e-05,1e+24,100000,0,0.00758978,0,0,0,1.33333,0.004246,-0.0001854,10711,0,1
0,0.000157025,0,0,7.18835e+13,4.57259e+24,1.001,1584.74,1.14197,4.53053e-06,7.84311e-09,16330.5,0,0.432,117.871,0,5.89355e-07,1.0434e-05,1e+24,100000,0,0.00758982,0,0,0,1.33333,0.0050952,-0.00022248,10712,0,1
0,0.000157024,0,0,7.12644e+13,4.57262e+24,1.001,1584.73,1.13595,5.21921e-06,1.04133e-08,16330.4,0,0.432,117.87,0,5.89351e-07,1.0434e-05,1e+24,100000,0,0.00758987,0,0,0,1.33333,0.0059444,-0.00025956,10713,0,1
0,0.000157022,0,0,7.05532e+13,4.57266e+24,1.001,1584.72,1.129,5.87771e-06,1.20134e-08,16330.4,0,0.432,117.869,0,5.89346e-07,1.0434e-05,1e+24,100000,0,0.00758994,0,0,0,1.33333,0.0067936,-0.00029664,10714,0,1
0,0.00015702,0,0,6.97515e+13,4.5727e+24,1.001,1584.7,1.12113,6.50309e-06,1.295e-08,16330.4,0,0.432,117.868,0,5.89341e-07,1.0434e-05,1e+24,100000,0,0.00759001,0,0,0,1.33333,0.0076428,-0.00033372,10715,0,1
0,0.000157017,0,0,6.88612e+13,4.57275e+24,1.001,1584.69,1.11232,7.09368e-06,1.4054e-08,16330.3,0,0.432,117.867,0,5.89335e-07,1.0434e-05,1e+24,100000,0,0.00759008,0,0,0,1.33333,0.008492,-0.0003708,10716,0,1
0,0.000157014,0,0,6.78842e+13,4.5728e+24,1.001,1584.67,1.10259,7.64582e-06,1.48043e-08,16330.3,0,0.432,117.866,0,5.89328e-07,1.0434e-05,1e+24,100000,0,0.00759017,0,0,0,1.33333,0.0093412,-0.00040788,10717,0,1
0,0.000157011,0,0,6.68227e+13,4.57286e+24,1.001,1584.65,1.09193,8.15421e-06,1.50781e-08,16330.3,0,0.432,117.864,0,5.8932e-07,1.0434e-05,1e+24,100000,0,0.00759027,0,0,0,1.33333,0.0101904,-0.00044496,10718,0,1
0,0.000157008,0,0,6.56793e+13,4.57293e+24,1.001,1584.63,1.08033,8.61681e-06,1.54146e-08,16330.2,0,0.432,117.862,0,5.89312e-07,1.0434e-05,1e+24,100000,0,0.00759038,0,0,0,1.33333,0.0110396,-0.00048204,10719,0,1
0,0.000157004,0,0,6.44567e+13,4.573e+24,1.001,1584.6,1.06782,9.03226e-06,1.57591e-08,16330.2,0,0.432,117.861,0,5.89303e-07,1.0434e-05,1e+24,100000,0,0.00759049,0,0,0,1.33333,0.0118888,-0.00051912,10720,0,1
0,0.000157001,0,0,6.31579e+13,4.57307e+24,1.001,1584.57,1.05437,9.39681e-06,1.61429e-08,16330.1,0,0.432,117.859,0,5.89293e-07,1.0434e-05,1e+24,100000,0,0.00759062,0,0,0,1.33333,0.012738,-0.0005562,10721,0,1
0,0.000156996,0,0,6.17858e+13,4.57316e+24,1.001,1584.55,1.03999,9.70906e-06,1.65349e-08,16330,0,0.432,117.856,0,5.89282e-07,1.0434e-05,1e+24,100000,0,0.00759076,0,0,0,1.33333,0.0135872,-0.00059328,10722,0,1
0,0.000156992,0,0,6.0344e+13,4.57325e+24,1.001,1584.51,1.02469,9.96884e-06,1.64626e-08,16330,0,0.432,117.854,0,5.8927e-07,1.0434e-05,1e+24,100000,0,0.00759091,0,0,0,1.33333,0.0144364,-0.00063036,10723,0,1
0,0.000156987,0,0,5.88361e+13,4.57334e+24,1.001,1584.48,1.00846,1.0174e-05,1.62166e-08,16329.9,0,0.432,117.852,0,5.89258e-07,1.04339e-05,1e+24,100000,0,0.00759107,0,0,0,1.33333,0.0152856,-0.00066744,10724,0,1
0,0.000156981,0,0,5.72658e+13,4.57345e+24,1.001,1584.45,0.991301,1.03231e-05,1.60383e-08,16329.8,0,0.432,117.849,0,5.89245e-07,1.04339e-05,1e+24,100000,0,0.00759124,0,0,0,1.33333,0.0161348,-0.00070452,10725,0,1
